time,android.sensor.accelerometer.mean,android.sensor.accelerometer.min,android.sensor.accelerometer.max,android.sensor.accelerometer.std,android.sensor.gyroscope.mean,android.sensor.gyroscope.min,android.sensor.gyroscope.max,android.sensor.gyroscope.std,sound.mean,sound.min,sound.max,sound.std,target,android.sensor.game_rotation_vector.mean,android.sensor.game_rotation_vector.min,android.sensor.game_rotation_vector.max,android.sensor.game_rotation_vector.std,android.sensor.gyroscope_uncalibrated.mean,android.sensor.gyroscope_uncalibrated.min,android.sensor.gyroscope_uncalibrated.max,android.sensor.gyroscope_uncalibrated.std,android.sensor.linear_acceleration.mean,android.sensor.linear_acceleration.min,android.sensor.linear_acceleration.max,android.sensor.linear_acceleration.std,android.sensor.orientation.mean,android.sensor.orientation.min,android.sensor.orientation.max,android.sensor.orientation.std,android.sensor.rotation_vector.mean,android.sensor.rotation_vector.min,android.sensor.rotation_vector.max,android.sensor.rotation_vector.std,speed.mean,speed.min,speed.max,speed.std
0.919304722,-0.218632604,0.632863904,-0.367745293,-0.576990542,-0.270151016,0.269659794,-0.397402053,-0.499185736,0.159467676,0.166570303,0.152210266,2.318068215,Still,0.363657829,0.393339634,0.36464314,-0.187019163,-0.397379428,-0.185176153,-0.440015334,3.308611171,-0.564041927,-0.496173624,-0.390498395,-0.236159315,-0.124171136,-0.02403274,-0.199375447,-0.343278586,0.93116095,0.97141275,0.891720625,-0.412902176,-0.49074034,-0.48997554,-0.491428562,-0.224633279
0.136536077,-0.855934591,0.266283845,-0.431467485,-0.442039124,-0.475516341,-0.374378443,-0.453650357,-0.469288001,0.757597581,0.764827039,0.749509004,-0.446191114,Train,0.980188002,1.021999065,0.941288139,-0.405559452,-0.44086686,-0.357163999,-0.435226522,-0.436455972,-0.395153915,-0.420880749,-0.174263425,-0.177906981,0.018569773,0.124474421,-0.078207058,-0.374026299,0.901117468,0.940385251,0.86413793,-0.397849049,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.843901418,-0.979114121,-2.617796868,0.285244167,1.013167541,0.042725293,-0.148465862,0.097037724,0.199602241,0.609451234,0.616649278,0.601568522,1.991001341,Car,0.106460903,0.14513639,0.075204583,-0.277858606,0.12439097,-0.227794732,0.245719196,0.24907623,-0.401485042,-0.270654302,-0.323509763,-0.499983953,1.425401025,1.498137702,1.26762145,-0.318090223,-0.266461325,-0.227713545,-0.296741372,-0.060610799,0.204109848,0.20535435,0.202855461,0.64179494
3.520626784,-0.115708314,0.662835401,-0.394609458,-0.555929137,-0.484290664,-0.37810095,-0.454142294,-0.472032342,0.756715261,0.76222275,0.750346934,-0.431986443,Car,-1.014684043,-0.987171985,-1.029196339,-0.331117745,-0.463161124,-0.346512102,-0.4689796,-0.485236936,-0.333616567,-0.390090906,-0.256399994,-0.253781217,1.280533908,1.337206993,1.156135673,-0.211821516,-0.972993184,-1.003686694,-0.878193497,0.436291235,0.457006113,0.458425206,0.455545665,-0.224633279
-0.875528434,-0.277118208,0.053754217,-0.170556828,-0.394339433,-0.462658271,-0.25794668,-0.475297248,-0.504142096,0.406406132,0.413561121,0.398805574,-0.205773965,Bus,-0.69190625,-0.705051791,-0.66760985,0.546821255,-0.327594011,-0.025025918,-0.406199183,-0.339270894,0.076815037,0.392903623,-0.126405422,-0.063037469,0.220848213,0.326374322,0.112093354,-0.375750573,0.830479848,0.870657142,0.791746154,0.179685399,-0.226641174,-0.225694049,-0.227544584,1.739991695
-0.693673092,0.26357351,0.972638065,-0.395740253,-0.643860268,-0.506007008,-0.389064988,-0.489361023,-0.501627388,0.472209306,0.479378248,0.464517307,-0.459231763,Still,0.969304419,1.011276667,0.930059661,-0.408269555,-0.461307438,-0.355227142,-0.466475582,-0.482227405,-0.589432214,-0.539532669,-0.399207332,-0.492055987,0.402928962,0.507488031,0.283958289,-0.375124855,0.902259963,0.942434843,0.863103622,-0.412614481,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.677859584,-0.455558833,0.424967892,-0.323392364,-0.454840432,-0.04270505,0.857608218,-0.300015372,-0.48560896,0.592138073,0.597588277,0.586020796,-0.43163219,Still,0.352115647,0.344828446,0.365775559,-0.080881053,-0.379640246,-0.304005641,-0.397732301,-0.328396632,-0.549466571,-0.523416324,-0.37039336,-0.411446268,-1.141233241,-1.067661959,-1.147617601,-0.302801368,-0.253814025,-0.228407809,-0.27095369,-0.172068231,-0.39162342,-0.390790193,-0.392392403,-0.224633279
-0.638325814,-0.730978126,0.350918307,-0.436556028,-0.445474471,-0.313413536,-0.352657627,0.243067038,0.070239137,0.756421969,0.763651177,0.748335025,-0.45027743,Car,0.355362509,0.374074368,0.334661406,-0.190757281,-0.118272284,-0.326851124,0.217868201,0.25889572,-0.272161996,-0.390554944,-0.193744668,-0.129692233,0.383275611,0.469099483,0.289812119,-0.314690139,0.657480342,0.679831769,0.634198807,-0.236633788,1.280049085,1.28203638,1.27791802,-0.224633279
-0.772740632,0.13799477,-2.379102987,1.683457706,2.333889754,3.138881426,3.070517762,2.245949299,3.199323748,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Walking,0.450770986,0.49077773,0.416297472,0.284326205,3.87828086,3.466501991,3.714492315,3.247220091,2.67795804,4.001535799,0.945508639,1.7556646,-0.151178343,-1.10814742,1.383959943,3.458532352,0.926414168,0.966716482,0.88694115,0.488485917,-0.49074034,-0.48997554,-0.491428562,-0.224633279
0.840237182,0.281252362,0.930442276,-0.385555123,-0.616764414,-0.35160955,-0.359954098,-0.194839525,-0.180404627,0.121459896,0.128554463,0.114255302,0.169487993,Still,0.957824003,0.986753877,0.928894009,-0.26911033,-0.389150627,-0.333553551,-0.36835797,-0.344872408,-0.535689538,-0.515965802,-0.353640702,-0.430044245,0.204140446,0.305599831,0.100260909,-0.354643455,0.9231474,0.960317557,0.891056326,-0.362713804,-0.49074034,-0.48997554,-0.491428562,-0.224633279
0.326298172,-0.165398369,-0.933090583,0.646329862,1.233244539,2.946112658,1.283068827,2.216707476,2.751050425,0.757711361,0.764940843,0.749622626,-0.440973258,Walking,0.759696765,0.765775219,0.766386619,-0.03421638,2.568894708,0.823643337,2.596991102,2.828977293,5.415688883,2.149248206,6.483405296,8.551153503,0.965143234,0.98543417,0.864339417,-0.166830791,0.25482122,0.081496762,0.484940247,1.444386756,-0.378507208,-0.390143883,-0.36682669,0.524651722
0.950931737,-0.370550735,-0.183033731,-0.2064649,-0.16177354,-0.465308205,-0.371257929,-0.452302566,-0.463972678,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Car,0.976221947,1.017374882,0.938552403,-0.392506993,-0.444909644,-0.337497686,-0.454940735,-0.461354196,-0.515852873,-0.429319717,-0.37064,-0.056664568,-1.443078318,-1.331246343,-1.455730764,-0.369904382,-0.945747333,-0.917858413,-0.960908536,-0.233294846,2.888723985,2.8793429,2.897742355,0.524651722
-0.345775917,-0.254588077,0.778583315,-0.459720487,-0.644212704,-0.514899704,-0.396353066,-0.496443091,-0.507269549,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Still,-1.131986348,-1.098099255,-1.151670754,-0.407298059,-0.497625403,-0.424894104,-0.48636007,-0.489737004,-0.591545911,-0.534330603,-0.401832607,-0.493544737,0.139416397,0.23813844,0.040361377,-0.360833407,0.83274354,0.872923784,0.7939924,-0.409179337,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.614605552,-0.284678738,0.751113949,-0.457153882,-0.637129388,-0.514859198,-0.396353066,-0.496443091,-0.506946377,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Still,-0.1508518,-0.113509847,-0.179176863,-0.403407071,-0.496964413,-0.424894104,-0.486242546,-0.48900653,-0.584171068,-0.541977843,-0.393482809,-0.466633559,-0.645587246,-0.543207505,-0.699809171,-0.36403495,0.606894532,0.646780454,0.569883913,-0.023339563,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.7094866,-0.423171495,0.3502251,-0.240276576,-0.456860607,-0.007635833,-0.173832676,-0.17994336,-0.080448472,0.58150395,0.575515539,0.580648963,-0.331428478,Still,0.192334377,0.207219514,0.198268309,-0.087868684,-0.266196266,0.115875485,-0.376447475,-0.217836285,-0.536362761,-0.469102831,-0.375726741,-0.47885058,-1.185213851,-1.102983629,-1.186000077,-0.318895875,-0.381129378,-0.367322245,-0.385957587,0.034766156,-0.39162342,-0.390790193,-0.392392403,-0.224633279
-0.432750211,-0.44730063,0.388292419,-0.414153739,-0.483521596,-0.479850182,-0.386495453,-0.418350346,-0.419638282,0.133177992,0.140275044,0.125957114,0.796370153,Train,-0.859180289,-0.824238405,-0.881413764,-0.392497409,-0.319266017,-0.387500224,-0.280883578,-0.204951352,-0.577774038,-0.515224532,-0.396157308,-0.49748327,1.272874056,1.373522625,1.104421618,-0.369464681,-1.110154937,-1.072506644,-1.133933005,-0.323665316,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.377402933,-2.245859558,-2.49408888,0.442622401,1.803239682,1.831060225,1.007697113,1.849874505,1.975409839,0.756588971,0.763818215,0.748501795,-0.459231763,Walking,0.936511232,0.926229225,0.916945228,0.005046901,1.984943027,1.599537264,1.762903803,1.672637223,2.282612406,2.053353845,1.445447134,2.076486231,1.718735169,1.817316579,1.524982184,3.04577751,0.812609539,0.734499559,0.83950025,0.38003204,-0.341096164,-0.340228054,-0.341906316,-0.224633279
-0.606698798,0.026935659,0.745083333,-0.304950401,-0.471785226,-0.462030687,-0.380735052,-0.396977754,-0.411802014,0.732391604,0.717097107,0.746820604,-0.102899295,Bus,0.697519958,0.710685952,0.700676092,-0.070839883,-0.428421068,-0.344457791,-0.405600388,-0.404560186,-0.393865405,-0.503112551,-0.225158578,-0.171606624,0.88723048,0.845783509,0.877012483,0.357074806,0.866038851,0.903666068,0.830158834,-0.389640343,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.337869163,-0.371347972,0.497150602,-0.431331106,-0.56805004,-0.373789971,-0.302214329,-0.39226186,-0.32793941,-0.242577383,-0.235560008,-0.249276107,-0.161817468,Still,0.001882659,-0.092133362,0.027536921,0.445840052,0.86112346,2.702956367,0.169821581,3.472035993,-0.555769925,-0.484697663,-0.387089557,-0.323167602,0.107995786,0.172595377,0.022471122,-0.329761402,0.907991278,0.945078292,0.870038064,-0.386197931,-0.400331839,-0.399504624,-0.401093726,-0.224633279
-0.780647386,0.616097292,-1.891463741,1.294557712,1.557959279,-0.518050497,-0.401801461,-0.49891417,-0.509365101,0.216317733,0.06472839,0.367431214,2.052086468,Walking,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,-0.599731343,-0.545686463,-0.405205771,-0.499983953,-1.792340758,-1.677480838,-1.786856495,-0.375750573,-1.909817659,-1.873211472,-1.927433075,-0.413725047,-0.26766397,-0.266745166,-0.268533955,-0.224633279
2.982967513,-0.110366244,0.460501371,-0.34018083,-0.471870105,-0.477256926,-0.370568671,-0.468563619,-0.482884395,0.660360722,0.667569561,0.652407266,0.080142685,Car,-0.85319052,-0.834565423,-0.863441159,-0.204828274,-0.457572352,-0.389243902,-0.452998842,-0.440502094,-0.425461136,-0.370521057,-0.310025749,-0.410052677,-1.309894659,-1.231593661,-1.305645686,-0.262309983,-0.60812028,-0.71594925,-0.543293909,0.873581197,-0.49074034,-0.48997554,-0.491428562,-0.224633279
3.1569161,0.098649759,0.88603604,-0.407148123,-0.590309472,-0.049724577,-0.281182561,0.367626896,0.430820675,0.756781782,0.76352803,0.749176603,-0.451588226,Walking,0.325756002,0.332635616,0.322796432,0.050191189,0.157497297,0.017013055,0.093403492,0.285427189,0.066600064,-0.458696833,0.496350529,1.111512062,0.73735051,0.669439538,0.688907543,0.158712979,0.797816512,0.78740118,0.792139709,0.03839931,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.567165028,-0.497965167,0.269415776,-0.327609749,-0.378675947,-0.424947544,-0.367342801,-0.435382929,-0.411833749,0.523260533,0.5304403,0.515497592,0.103567152,Car,0.810611694,0.851130696,0.773643347,-0.391608171,-0.444642689,-0.424894104,-0.409098662,-0.408077706,-0.394401306,-0.260826853,-0.320590602,1.208640142,-0.844113107,-0.762463081,-0.831468905,-0.306029471,0.29910954,0.314407501,0.288440111,0.023832969,1.27484466,1.276828363,1.272717835,-0.224633279
1.124880325,1.617461533,0.750558355,0.343817028,0.199398526,0.643992377,-0.136023457,1.069470436,1.495352223,0.361533902,0.368679376,0.353995699,1.125106771,Walking,0.822739664,0.843968385,0.819334125,0.013183686,0.993355415,0.953186572,0.683561611,0.951493007,0.256505446,0.642192721,-0.052356176,0.27583458,0.582941309,-0.154612325,0.892816266,1.70049729,0.803965044,0.844107785,0.765435688,0.713198083,-0.371917876,-0.371071045,-0.372702914,-0.224633279
3.844803697,-0.483920617,0.688786293,-0.486203821,-0.641542847,-0.518050497,-0.401801461,-0.49891417,-0.509365101,-0.502187384,-0.495225059,-0.508525352,-0.108673263,Car,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,-0.599731343,-0.545686463,-0.405205771,-0.499983953,-1.792340758,-1.677480838,-1.786856495,-0.375750573,-1.909817659,-1.873211472,-1.927433075,-0.413725047,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.654139322,-0.423190376,0.502599244,-0.391363221,-0.56197711,-0.386398653,-0.266333899,-0.38404752,-0.34023674,0.589256543,0.592981779,0.584864865,-0.40434613,Still,0.401070226,0.414829329,0.403825535,-0.144423734,-0.360996314,-0.273248927,-0.397947591,-0.382397217,-0.510064132,-0.421288849,-0.368254498,-0.411446268,-1.122967053,-1.030201223,-1.137011169,-0.338261094,-0.217612434,-0.188777539,-0.238382163,-0.233242061,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.377402933,-0.30557696,-0.557604957,-0.021428929,-0.133070336,-0.364780478,0.013346157,-0.436151779,-0.463919706,0.636301744,0.643505481,0.62838172,-0.310258703,Bus,0.079812781,0.118385234,0.048805458,-0.200018892,-0.403468372,-0.278384289,-0.429329976,-0.447415621,-0.478583731,-0.377615284,-0.35528163,-0.48274401,0.920870163,1.022662209,0.772855265,-0.373262402,-0.004787113,0.034301676,-0.037083769,-0.294297275,0.416210017,0.417600946,0.41478281,-0.224633279
-0.733206862,-0.933987425,-1.169515618,-0.258573789,0.172242388,-0.057075018,-0.195782084,0.05822824,0.10258059,0.757115672,0.764345028,0.749027764,-0.453466149,Bus,0.825836996,0.841912112,0.801617139,-0.222234497,-0.139798762,0.041648826,-0.170901378,-0.061037026,0.612819554,0.377089157,0.442781913,0.858790164,0.969354616,1.071410403,0.818125497,-0.228734404,0.865264132,0.8951285,0.830058282,-0.357617338,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.385309687,-0.518281759,-2.003524879,0.718125424,1.736511943,2.180949686,1.558735976,1.957207251,1.981422437,0.75438327,0.761612046,0.746299159,-0.456578947,Walking,0.31611225,0.142721519,0.485812675,1.759259204,2.482434326,1.28488062,2.418734119,2.833342617,1.46278518,0.860589417,0.902517677,1.137041576,-0.038810923,0.015273372,-0.102149737,-0.243399375,0.799675598,0.810111889,0.782589222,-0.140398732,-0.415918252,-0.415101797,-0.416667439,-0.224633279
0.30257791,-0.229657341,0.557324886,-0.329696179,-0.486189592,-0.213395756,-0.177158495,-0.100136206,-0.021492992,0.338814135,0.345954792,0.331307504,0.180635375,Car,-0.069299124,-0.22566367,0.231959998,3.634435976,0.027929801,-0.241913412,0.123616142,0.208708139,-0.288151365,-0.180916341,-0.256757538,-0.374083926,-0.810288409,-1.016233636,-0.352515215,0.817082903,0.051858592,-0.232735798,0.723383482,4.587157923,0.826328938,0.828003,0.824567566,0.242857622
-0.519724504,-0.356160532,0.093003323,-0.078329043,-0.249090308,-0.518050497,-0.401801461,-0.49891417,-0.509365101,0.222059479,0.229175378,0.214715091,-0.054713266,Car,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,-0.599731343,-0.545686463,-0.405205771,-0.499983953,-1.792340758,-1.677480838,-1.786856495,-0.375750573,-1.909817659,-1.873211472,-1.927433075,-0.413725047,1.554396742,1.556573439,1.552042138,1.273936724
-0.322055655,0.068082867,-0.016955295,0.061869785,-0.092766541,-0.518050497,-0.401801461,-0.49891417,-0.509365101,0.340171012,0.347311956,0.332662495,0.309059506,Car,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,-0.599731343,-0.545686463,-0.405205771,-0.499983953,-1.792340758,-1.677480838,-1.786856495,-0.375750573,-1.909817659,-1.873211472,-1.927433075,-0.413725047,0.107836367,0.059098576,0.156501172,2.772506726
1.196041111,-0.249585443,0.687192265,-0.433791024,-0.607711493,-0.411496634,-0.341218526,-0.392697865,-0.294777226,0.542341255,0.549525069,0.5345518,1.737657056,Still,-0.485033691,-0.453388911,-0.506166414,-0.366068762,-0.442557558,-0.40572483,-0.441939788,-0.435906638,-0.554101105,-0.482382467,-0.386401847,-0.47404302,-0.953212318,-0.843748958,-0.99451626,-0.372317458,0.083616095,0.122809979,0.050648174,-0.413542134,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.622512306,-0.522493783,0.170811742,-0.251713843,-0.323397431,-0.386258807,-0.319023961,-0.295989633,-0.354964768,0.75740492,0.764634337,0.749316611,-0.454299893,Bus,-0.074912386,-0.045343911,-0.096178847,-0.244011239,-0.328683571,-0.285735031,-0.259617281,-0.205597063,0.090295375,-0.115378723,-0.011495314,0.117620431,-0.488209527,-0.406928285,-0.546059847,-0.325425074,0.56683856,0.603206812,0.535833403,-0.376566715,0.182658455,0.183888148,0.181421546,-0.224633279
-0.875528434,-0.414698577,0.127194497,-0.275038842,-0.426797682,-0.493926549,-0.401801461,-0.41880395,-0.476359923,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Train,-1.773208556,-1.770243144,-1.760738655,-0.247897825,-0.487599904,-0.446773392,-0.410198695,-0.461943327,-0.418799261,-0.523341087,-0.153360164,-0.323029058,-0.874002038,-0.764367596,-0.919398799,-0.373548636,0.261990023,0.299557555,0.229985348,-0.399760336,3.236559024,3.213015241,3.258732918,0.892510596
-0.005785495,-0.362782027,0.498248079,-0.313533288,-0.384232746,-0.403978632,-0.261194927,-0.384548336,-0.389253946,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Car,-0.246877001,-0.21024048,-0.274167823,-0.395652612,-0.450442048,-0.458199651,-0.364423553,-0.400351951,-0.355218644,-0.233980025,-0.296271389,-0.448662929,-1.051573163,-0.949830816,-1.075562135,-0.352351104,-0.092490558,-0.053516063,-0.124111323,0.116604332,0.677469795,0.679041089,0.675829713,1.189845967
-0.053226019,-0.629834043,0.236809721,-0.279363421,-0.254864323,-0.385716666,-0.358163996,-0.351048317,-0.348127621,0.756808555,0.764037845,0.748721074,-0.458050663,Car,0.379124917,0.406076963,0.354487037,-0.310459691,-0.324468692,-0.31923537,-0.271143754,-0.238112096,-0.155277077,-0.003276018,-0.210936209,-0.415232228,-0.975639076,-0.868704276,-1.013075094,-0.361696352,-0.12870995,-0.104230929,-0.146420143,-0.295528901,3.125660598,3.128922044,3.122025725,-0.224633279
-0.733206862,-1.458435651,-1.777207704,-0.320403403,0.24001373,1.110202593,0.417701619,0.645579731,1.60036713,0.3307347,-0.023471568,0.684005879,5.258662375,Train,-0.593796947,-0.645152799,-0.569567273,0.643004759,1.20672849,-0.14953434,6.951907999,3.003943639,-0.57482662,-0.511135503,-0.394942697,-0.485362525,-1.276011871,-1.163545823,-1.299826874,-0.36841156,0.014571596,0.053685612,-0.01787425,1.404423085,-0.49074034,-0.48997554,-0.491428562,-0.224633279
1.385803207,-0.458060109,0.534635136,-0.439715728,-0.534521945,-0.518050497,-0.401801461,-0.49891417,-0.509365101,0.488729906,0.495902352,0.48101495,-0.108673263,Car,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,-0.599731343,-0.545686463,-0.405205771,-0.499983953,-1.792340758,-1.677480838,-1.786856495,-0.375750573,-1.909817659,-1.873211472,-1.927433075,-0.413725047,-0.49074034,-0.48997554,-0.491428562,-0.224633279
-0.796460894,0.618412182,-2.861387841,0.455899135,2.024985838,0.610049806,1.333034729,0.206595967,0.001151033,0.366416217,0.373562727,0.35887123,-0.459231763,Walking,0.970770992,1.012788289,0.931438655,-0.242258546,0.68294066,1.628202989,0.16842757,-0.13992211,1.501384338,0.893466111,0.865750396,0.783441957,1.571826231,1.630192319,1.412215603,-0.269646161,0.745552701,0.777279423,0.715738357,-0.262850212,-0.49074034,-0.48997554,-0.491428562,-0.224633279
1.029999277,-0.258396595,0.769221328,-0.46013702,-0.643078839,-0.513514164,-0.392964531,-0.496600194,-0.507840343,-0.896059321,-0.889180515,-0.90184996,2.626682577,Still,-0.25324309,-0.215972435,-0.281123478,-0.408716358,-0.433017354,-0.269615684,-0.456178258,-0.48961845,-0.589612423,-0.531648226,-0.40103583,-0.496154258,-0.36285207,-0.254620097,-0.438484234,-0.375749467,0.865393191,0.905614114,0.826392288,-0.413701125,-0.49074034,-0.48997554,-0.491428562,-0.208709474
-0.140200313,0.258533973,-2.148690907,1.040662697,1.705804365,-0.518050497,-0.401801461,-0.49891417,-0.509365101,-2.03652947,-2.029892496,-2.0407353,-0.459231763,Walking,-1.87821467,-1.84721283,-1.890926401,-0.408846121,-0.528671257,-0.48647717,-0.503635851,-0.492927246,0.788853203,1.380732371,0.167020861,0.175447397,-0.941578295,-0.830662791,-0.984370849,-0.307812301,-1.909817659,-1.873211472,-1.927433075,-0.413725047,-0.49074034,-0.48997554,-0.491428562,-0.224633279
