time,android.sensor.accelerometer.mean,android.sensor.accelerometer.min,android.sensor.accelerometer.max,android.sensor.accelerometer.std,android.sensor.gyroscope.mean,android.sensor.gyroscope.min,android.sensor.gyroscope.max,android.sensor.gyroscope.std,sound.mean,sound.min,sound.max,sound.std,target,android.sensor.game_rotation_vector.mean,android.sensor.game_rotation_vector.min,android.sensor.game_rotation_vector.max,android.sensor.game_rotation_vector.std,android.sensor.gyroscope_uncalibrated.mean,android.sensor.gyroscope_uncalibrated.min,android.sensor.gyroscope_uncalibrated.max,android.sensor.gyroscope_uncalibrated.std,android.sensor.linear_acceleration.mean,android.sensor.linear_acceleration.min,android.sensor.linear_acceleration.max,android.sensor.linear_acceleration.std,android.sensor.orientation.mean,android.sensor.orientation.min,android.sensor.orientation.max,android.sensor.orientation.std,android.sensor.rotation_vector.mean,android.sensor.rotation_vector.min,android.sensor.rotation_vector.max,android.sensor.rotation_vector.std,speed.mean,speed.min,speed.max,speed.std
0.025036819,0.271360871,0.32664193,0.209421969,0.349079238,0.342034284,0.210008728,0.123000032,0.24363459,0,0,0,0,Walking,0.813853585,0.813853585,0.813853583,0.053631179,0.583451678,0.232728236,0.412640436,0.284894614,0.285113873,0.285113873,0.097863715,0.212950008,0.441832572,0.153989482,0.889378322,0.47342903,0.998302258,0.998302258,0.998301852,0.056394284,0,0,0,0
0.325478645,0.280703342,0.827662415,0.024964983,0.004122428,0.015567287,0.002530963,0.013625884,0.021610373,0.767912464,0.767912464,0.767912464,0.067274109,Still,0.991040986,0.986502684,0.994667649,0.010811446,0.01847162,0.009003246,0.013233624,0.011277637,0.005570756,0.001863505,0.003736059,0.006602829,0.537491243,0.53637035,0.529315192,0.002606152,0.997152415,0.996052884,0.999761569,0.003188548,0,0,0,0
0.229749632,0.251575242,0.545548692,0.11695977,0.220404361,0.324004545,0.101902343,0.121689677,0.214186208,0.994320174,0.994320174,0.994320174,0.001953692,Walking,0.921806312,0.909580101,0.93734455,0.028985338,0.410097503,0.077132214,0.303320337,0.253036211,0.523258784,0.168974204,0.499102596,0.854494725,0.742367869,0.72024738,0.743630613,0.025795877,0.761913698,0.687126461,0.855705945,0.116144547,0.02190418,0.019470382,0.024337978,0.046002044
0.346097202,0.238196335,0.659097176,0.040931266,0.057314768,0.004933007,0.001847298,0.002088712,0.002981961,0,0,0,0,Car,0.997470065,0.997161844,0.998074565,0.001264169,0.01108949,0.008771039,0.004763623,0.002404983,0.007296273,0.007296273,0.002504404,0.041852649,0.094028184,0.093647182,0.092877041,0.000721845,0.339335302,0.335829335,0.342841129,0.011278107,0.659559198,0.657125401,0.661992996,0.046002044
0.104565538,0.24575878,0.804673018,0.01835298,0.000913487,0.000294695,0.000329523,0.000110731,0.000137663,0,0,0,0,Still,0.260766138,0.260766138,0.260766137,0.000119775,0.004110268,0.00362565,0.001690012,0.000243007,0.00071202,0.00071202,0.000244397,0.00060791,0.52006628,0.518123846,0.512514047,0.001841862,0.965331893,0.965331893,0.9653315,0.000284138,0,0,0,0
0.0544919,0.243796433,0.800514527,0.018581799,0.001741588,0.000298483,0.000329523,0.000110731,0.000158893,0,0,0,0,Still,0.603619202,0.603501319,0.60380508,0.000420823,0.004197779,0.00362565,0.001701508,0.000298649,0.00135353,0.000232533,0.000849367,0.003148525,0.308728161,0.306790639,0.304904539,0.001446559,0.885837131,0.885837131,0.885836771,0.024401732,0,0,0,0
0.036818851,0.234764699,0.739825366,0.037916881,0.022816556,0.047739285,0.01378774,0.014293396,0.028176785,0.931617425,0.926928177,0.934107855,0.013675174,Still,0.723544072,0.715147082,0.736945652,0.024834226,0.034749974,0.035462993,0.012442265,0.020954237,0.005512195,0.004801845,0.002135853,0.001995148,0.163450272,0.155386149,0.168533462,0.00702,0.538070601,0.529355899,0.54678508,0.028033732,0.019344331,0.019344331,0.019344331,0
0.088365243,0.233191129,0.745588244,0.022415355,0.019699658,0.003572891,0.00092572,0.003610144,0.005894417,0.772082305,0.772082305,0.772082305,0.134351592,Train,0.356096991,0.356096991,0.35609699,0.00126491,0.027723886,0.005827182,0.021790849,0.021935708,0.001909983,0.001909983,0.000655591,0.000236083,0.825214941,0.825214941,0.810970968,0.000776136,0.281466802,0.281466802,0.281466687,0.005629342,0,0,0,0
0.098674521,0.115899023,0.309234617,0.098798807,0.287041688,0.219713252,0.085247635,0.105251531,0.163232115,0.993920776,0.993920776,0.993920776,0,Walking,0.983593334,0.965434077,0.990452818,0.032023163,0.332786114,0.122812299,0.221725342,0.164955441,0.250724244,0.162961564,0.134085908,0.243237957,0.945249351,0.945249351,0.928933474,0.422465101,0.958245089,0.916672484,0.981473835,0.049615183,0.029205573,0.029205573,0.029205573,0
0.055964654,0.264118208,0.799601573,0.032151069,0.02107174,0.005239555,0.001274114,0.004567871,0.006409204,0.985310233,0.977298769,0.993321698,0.038128195,Bus,0.900078906,0.89040355,0.914165721,0.026151755,0.01327247,0.008361268,0.009590367,0.006731098,0.017907504,0.002669413,0.013045013,0.031001263,0.721392253,0.682475607,0.747185266,0.090483883,0.977051239,0.976138537,0.978160291,0.001505457,0,0,0,0
0.106038292,0.238144343,0.762067904,0.020883955,0.009817557,0.013492744,0.006023112,0.004779195,0.011918383,0.638371157,0.638371157,0.638371157,0.031823848,Still,0.656991574,0.610942465,0.676721608,0.066127606,0.183999744,0.187775147,0.0658813,0.302019297,0.003824039,0.003824039,0.001312579,0.016692779,0.511607246,0.500396198,0.507496032,0.005678404,0.991817734,0.99069592,0.992306067,0.001720631,0.017644737,0.017644737,0.017644737,0
0.023564065,0.302540084,0.40046393,0.17475069,0.258366302,0,0,0,0,0.801667272,0.745205009,0.858129535,0.268715425,Walking,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043537099,0.043537099,0.043537099,0
0.724594993,0.255164134,0.756519705,0.0290102,0.021061817,0.003815439,0.001888985,0.001360038,0.001739595,0.959678313,0.959678313,0.959678313,0.057714005,Car,0.358190089,0.35250216,0.362436674,0.015784989,0.009413031,0.005724525,0.00495359,0.00399333,0.01515911,0.010982988,0.006896107,0.008490182,0.129883794,0.120600571,0.134974216,0.014006809,0.458173912,0.406805211,0.490975465,0.080465342,0,0,0,0
0.756995582,0.268795006,0.820939911,0.023039921,0.007215238,0.043802708,0.00729513,0.038830558,0.061763546,0.993989387,0.993817537,0.994161238,0.000817872,Walking,0.77016766,0.758804378,0.780871887,0.035516005,0.090844235,0.029642552,0.058405664,0.059288837,0.057961663,0.005454308,0.065320728,0.152137215,0.681041675,0.634779273,0.694423947,0.065991625,0.953038211,0.935268663,0.964674322,0.028260828,0,0,0,0
0.063328424,0.229887067,0.727591925,0.030130939,0.031957014,0.008707956,0.002084088,0.002846897,0.006407119,0.910891722,0.910891722,0.910891722,0.060220464,Car,0.939598305,0.939292309,0.939904299,0.001333711,0.011124834,0.00362565,0.009248146,0.006463162,0.017860888,0.017860888,0.006130648,0.161306828,0.25528117,0.247487862,0.267975466,0.008608648,0.777502385,0.769000128,0.786004323,0.027350334,0.344583554,0.344583554,0.344583554,0
0.378497791,0.367843544,0.800430418,0.089990094,0.099538884,0.108686328,0.016074473,0.070280857,0.131695729,0.853341904,0.853341904,0.853341904,0.169526983,Walking,0.94383637,0.936799111,0.956021332,0.032652711,0.201506391,0.08475896,0.116138168,0.110024422,0.074480818,0.074480818,0.025565117,0.073243042,0.63947174,0.411895255,0.751618049,0.256359802,0.955202383,0.955202383,0.955201995,0.070440313,0.023190199,0.023190199,0.023190199,0
0.885125184,0.230802975,0.791078961,0.015991933,0.001225617,0,0,0,0,0.545989907,0.545989907,0.545989907,0.03751037,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.04712813,0.234763467,0.762892755,0.024447179,0.010527534,0.012313449,0.00819319,0.005147288,0.011110535,0.934376156,0.933142156,0.935610156,0.005872858,Still,0.796485877,0.787415977,0.809454214,0.020458526,0.022199067,0.012553629,0.010339005,0.008419297,0.007799814,0.007799814,0.002677242,0.008358616,0.18020831,0.175071846,0.1822743,0.004628925,0.595625605,0.592118612,0.599132354,0.011281407,0,0,0,0
0.098674521,0.242433566,0.602392148,0.057427624,0.060670419,0.014335405,0.02510847,0.002812444,0.002985441,0.951117015,0.951117015,0.951117015,0.015940377,Bus,0.684223905,0.684223905,0.684223903,0.016157094,0.016576044,0.012251289,0.007269008,0.003466713,0.010538175,0.010538175,0.003617169,0.001627579,0.730448705,0.73031657,0.717970338,0.000307221,0.670536265,0.670536265,0.670535992,0.007465043,0.177006588,0.177006588,0.177006588,0
0.032400589,0.201452097,0.509757132,0.036285645,0.096364099,0.043115218,0.012460222,0.024966099,0.040200498,0.994108201,0.994108201,0.994108201,0.000616931,Bus,0.944918719,0.936083324,0.949771817,0.014438259,0.051484179,0.031092962,0.032549911,0.032897955,0.105475243,0.057858648,0.061439505,0.128278387,0.743501655,0.743501655,0.730668129,0.018152474,0.976778553,0.973137379,0.978124624,0.003507111,0,0,0,0
0.097201767,0.228562131,0.383499386,0.1233605,0.279240642,0.252438551,0.11857492,0.110061217,0.1636271,0.993135886,0.993135886,0.993135886,0.000283856,Walking,0.766797694,0.692695356,0.83837448,0.167747672,0.398650713,0.104287161,0.285882261,0.253368727,0.179410556,0.088174437,0.094748878,0.154547391,0.472084049,0.457844798,0.472541284,0.016341752,0.953692576,0.943252017,0.961286617,0.017084742,0.014602787,0.014602787,0.014602787,0
0.22533137,0.247384626,0.771177478,0.02994493,0.019387746,0.028494478,0.013586592,0.017869633,0.032049742,0.84525716,0.84525716,0.84525716,0.068466898,Car,0.632117419,0.564460618,0.748830108,0.312831277,0.073690345,0.01439848,0.061361231,0.053444991,0.027103171,0.02287133,0.010755564,0.011885899,0.264387431,0.178849705,0.402316585,0.147282297,0.690474528,0.576666238,0.94028543,0.312588989,0.257048181,0.257048181,0.257048181,0.028701411
0.072164948,0.239134784,0.70088546,0.052354855,0.047106688,0,0,0,0,0.803710451,0.803710451,0.803710451,0.043284184,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.399142836,0.399142836,0.399142836,0.092004088
0.1089838,0.266801602,0.68423921,0.064853885,0.065382279,0,0,0,0,0.845739999,0.845739999,0.845739999,0.082208504,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116822293,0.107087102,0.126557485,0.184008177
0.391752577,0.246085025,0.790837647,0.020664648,0.005180792,0.009966025,0.003664106,0.004759657,0.014096904,0.917681526,0.917681526,0.917681526,0.235070931,Still,0.486840841,0.485189552,0.488462299,0.003309711,0.011400891,0.004754224,0.006035447,0.004343375,0.003969203,0.003969203,0.001362406,0.002449017,0.225909559,0.225502204,0.222242518,0.000423896,0.701652594,0.70164904,0.701655863,1.14E-05,0,0,0,0
0.053019146,0.228287446,0.712664605,0.036897224,0.038419548,0.012326529,0.005006451,0.009093248,0.010143008,0.994211129,0.994211129,0.994211129,0.000527719,Bus,0.63015589,0.627229855,0.633081924,0.012753378,0.026477063,0.01181852,0.023871235,0.021886523,0.060022829,0.026980583,0.028525621,0.058306449,0.351097278,0.343650528,0.348029494,0.006213822,0.871738154,0.870519959,0.873758531,0.002322647,0.13142508,0.13142508,0.13142508,0
0.005891016,0.235317256,0.706061543,0.03481775,0.02633117,0.002256322,0,0.003589818,0.002168206,0,0,0,0,Train,0.036693915,0.026793117,0.045922619,0.012452671,0.005437579,0.002337526,0.009140535,0.002360108,0.015738601,0.00140107,0.018247045,0.016705859,0.247234494,0.246972742,0.24331212,0.000271879,0.764436988,0.763780019,0.765269518,0.000872889,0.727445046,0.722202233,0.732503817,0.068586588
0.167893962,0.238702967,0.762234047,0.031385886,0.031307377,0.010669186,0.008503999,0.005124846,0.007890452,0,0,0,0,Car,0.570063627,0.569829425,0.570297828,0.00102079,0.010357036,0.001664814,0.013618511,0.007051648,0.02126924,0.019544202,0.007892655,0.004845086,0.199428922,0.196809895,0.199510062,0.002889194,0.63966624,0.63966624,0.63966598,0.033149171,0.22799582,0.22799582,0.22799582,0.086841371
0.159057437,0.221287306,0.722655808,0.034432204,0.046431656,0.012377235,0.00263923,0.006626014,0.01059216,0.993998914,0.993998914,0.993998914,0.00012638,Car,0.788817187,0.784369282,0.792050478,0.00761222,0.027035086,0.009846217,0.022743652,0.019409787,0.038661405,0.034009497,0.014075471,0.008001193,0.219871843,0.218752457,0.217036974,0.001735312,0.62691767,0.621838758,0.631752698,0.007388058,0.705801356,0.705801356,0.705801356,0
0.032400589,0.167250473,0.417760752,0.030773401,0.10428715,0.152291153,0.049564222,0.051285898,0.138594465,0.842382123,0.713826037,0.970938208,0.611824633,Train,0.448834009,0.418436619,0.466098186,0.081382364,0.229755592,0.019837218,0.729342198,0.266363753,0.002166368,0.002166368,0.000743594,0.001380372,0.139005694,0.139005694,0.136606327,0.000906167,0.67735018,0.67735018,0.677349904,0.113646548,0,0,0,0
0.427098675,0.232489455,0.767742556,0.020136448,0.013737279,0,0,0,0,0.898604127,0.898604127,0.898604127,0.03751037,Car,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020618557,0.302691049,0.253630512,0.099982457,0.312965717,0.105511666,0.104924322,0.031614603,0.033537294,0.855079258,0.855079258,0.855079258,0,Walking,0.995565253,0.995565253,0.995565251,0.012888985,0.160409505,0.124499969,0.06574493,0.026889118,0.182768152,0.090235828,0.092084967,0.121164956,0.905698632,0.894637237,0.897303717,0.013100992,0.934642296,0.931710624,0.937573587,0.009430697,0,0,0,0
0.360824742,0.24551041,0.80325574,0.018315845,0.001046046,0.000424285,0.000534465,0.000103692,0.000100166,0.405832047,0.405832047,0.405832047,0.33019821,Still,0.567839026,0.567834133,0.567844279,1.00E-05,0.012663952,0.012767533,0.004642562,0.000252038,0.000880207,0.000880207,0.000302126,0.000361552,0.384845923,0.384845824,0.378203243,1.37E-07,0.976823979,0.976823322,0.976824239,1.50E-06,0,0,0,0.000977635
0.142857143,0.279221774,0.361523209,0.152115398,0.275650662,0,0,0,0,0,0,0,0,Walking,0,0,0,0,0,0,0,0,0.120787748,0.120787748,0.041459707,0.063765745,0.229041662,0.229041662,0.225088191,0.008388518,0,0,0,0,0,0,0,0
0.070692194,0.261378492,0.760583977,0.040371953,0.029609658,0.058331769,0.01161774,0.016649617,0.03126566,0.894868264,0.894868264,0.894868264,0.14684835,Car,0.930262362,0.930262362,0.93026236,0.007449814,0.081567477,0.015518154,0.042344664,0.033804625,0.024807266,0.012475663,0.012747705,0.034635568,0.326186571,0.294195879,0.36955253,0.038378164,0.866940649,0.866940649,0.866940297,0.039690122,0.31333803,0.31333803,0.31333803,0
0.117820324,0.222670525,0.777309674,0.016325488,0.006443761,0.001839442,0.0010044,0.000690514,0.00099319,0.993914522,0.993914522,0.993914522,0.000283366,Train,0.844605315,0.844353263,0.844760093,0.000495897,0.010294595,0.010154387,0.003792237,0.000308488,0.003902103,0.003902103,0.001339375,0.002371084,0.106800796,0.106623291,0.105136249,0.000221371,0.366752555,0.366117625,0.367068686,0.000704859,0,0,0,0
0.110456554,0.188301596,0.711081661,0.020009267,0.028005795,0.079086807,0.098442807,0.018854874,0.023402181,0.821389114,0.821389114,0.821389114,0.005580193,Bus,0.894101505,0.894101505,0.894101503,0.006948185,0.086605614,0.034924131,0.068845235,0.055540415,0.041461065,0.03013509,0.017825842,0.02169588,0.634870939,0.578282829,0.672588828,0.071604134,0.983561063,0.966553774,0.9895758,0.025799634,0,0,0,0
0.005891016,0.243123934,0.801749539,0.018108413,0.001156818,0.000287008,0,0.000110731,0.00014685,0,0,0,0,Still,0.068926444,0.068559926,0.069326843,0.000661205,0.004249632,0.00374385,0.001715771,0.000240224,0.000929744,0.000169671,0.000762787,0.000830759,0.878498922,0.876902828,0.865233264,0.001291832,0.048798804,0.042109556,0.054385748,0.006227592,0,0,0,0
0.209131075,0.253418214,0.427481402,0.108240624,0.266924775,0.097310846,0.05116353,0.035292243,0.050390394,0.878436829,0.870219029,0.886654629,0.039110187,Walking,0.999042234,0.997808679,0.999737294,0.003301282,0.19401082,0.053645549,0.105810612,0.101638955,0.156243118,0.046124082,0.081023611,0.154952076,0.597781514,0.587608887,0.59746029,0.023652058,0.802652157,0.776760247,0.823186989,0.050441522,0.023364459,0.023364459,0.023364459,0
0.213549337,0.317919261,0.850212897,0.036564345,0.009194872,0.01373316,0.017487904,0.004372385,0.002211156,0.778105022,0.778105022,0.778105022,0.101420388,Train,0,0,0,0,0,0,0,0,0.037258737,0.037258737,0.012788849,0.004012448,0.29174583,0.269180722,0.291234662,0.013098361,0.763804493,0.759876092,0.766013823,0.005389489,0,0,0,0
0.085419735,0.231741693,0.749749803,0.023722383,0.021839747,0.038319219,0.001133771,0.031817514,0.057533573,0.772082305,0.772082305,0.772082305,0.134351592,Train,0.356096991,0.356096991,0.35609699,0.00126491,0.102650805,0.009459025,0.084515838,0.088527429,0.089456786,0.089456786,0.030705533,0.000236083,0.823462036,0.823128224,0.80957637,0.000776136,0.260536837,0.258534699,0.263303679,0.005629342,0,0,0,0
0.117820324,0.258978775,0.747464388,0.035288736,0.038977834,0.050909782,0.007419255,0.048204307,0.060811328,0.954176093,0.954176093,0.954176093,0.031349018,Car,0.402652865,0.104315363,0.521184979,0.390593507,0.114839181,0.069424039,0.057879009,0.063741063,0.0325496,0.010674477,0.029941682,0.055678861,0.514516396,0.514516396,0.505635367,0.060085285,0.921008274,0.827126323,0.995525243,0.16298142,0,0,0,0
0.138438881,0.242025256,0.724482546,0.02590632,0.014098206,0.001864178,0.001963749,0.000511498,0.001194474,0.535761657,0.505665651,0.565857663,0.143233032,Still,0.997690701,0.997378654,0.997852701,0.000545465,0.017678206,0.014149025,0.007963443,0.003394466,0.010813577,0.001081302,0.010081102,0.031929128,0.790342275,0.785591602,0.778427217,0.003096246,0.389736431,0.38960765,0.389865053,0.000414266,0.016762943,0.016762943,0.016762943,0
0.1089838,0.301136004,0.21475259,0.116025728,0.362942273,0.119039953,0.047547831,0.045826883,0.076044479,0.86586751,0.86586751,0.86586751,0.136550627,Walking,0.980540422,0.96289278,0.989907625,0.039120291,0.193875157,0.090406612,0.132096749,0.118944263,0.100289938,0.084892282,0.040138756,0.031896076,0.800882681,0.800882681,0.787058706,0.017320176,0.803643964,0.785689705,0.837077693,0.04294541,0.007690801,0.007593449,0.007788153,0.001840082
0.571428571,0.264197245,0.819430358,0.021688576,0.001838156,0.002520129,0.001284502,0.001345872,0.001808014,0.993933283,0.993933283,0.993933283,0.00110134,Walking,0.720653578,0.719685077,0.722801546,0.003811762,0.008967955,0.007506576,0.004248482,0.001913388,0.004090325,0.001387334,0.002331767,0.007591846,0.793305029,0.792819715,0.779902713,0.000608695,0.82088887,0.817898082,0.823172132,0.004557329,0,0,0,0
0.058910162,0.262298706,0.819632812,0.020950468,0.000742972,0.001198512,0.000416705,0.000434186,0.000607511,0.994173713,0.994173713,0.994173713,7.43E-05,Still,0.964311557,0.96420473,0.964422901,0.000176959,0.010490367,0.009858346,0.004338668,0.000737465,0.001427996,0.001427996,0.000490151,0.001609135,0.49716226,0.49712022,0.488634207,5.52E-05,0.971981382,0.971927095,0.972068908,0.000115541,0,0,0,0
