"","time","android.sensor.accelerometer.mean","android.sensor.gyroscope.mean","sound.mean","target","android.sensor.game_rotation_vector.mean","android.sensor.gyroscope_uncalibrated.mean","android.sensor.linear_acceleration.mean","android.sensor.orientation.mean","android.sensor.rotation_vector.mean","speed.mean"
"42",77,10.0526354,0,76.37770829,"Car",0,0,0,0,0,6
"43",269,9.844261111,0.05642916,82.87465646,"Still",0.486840839518,0.0440438533168,0.0917316185707,91.1522004717,0.701652308551,0
"44",39,9.665247091,0.069794695,89.78594798,"Bus",0.630155888632,0.102286029335,1.38717811337,141.664166918,0.871737799026,6.75
"45",7,9.735955275,0.012775643,0,"Train",0.0366939151936,0.0210064212481,0.363732328362,99.7565939846,0.764436676569,37.3616212
"46",117,9.770009897,0.060410569,0,"Car",0.570063625521,0.0400112393576,0.491550046707,80.4675339982,0.639665979704,11.709879
"47",111,9.594837328,0.070081804,89.76678316,"Car",0.788817185854,0.104441778007,0.893497620811,88.7160437637,0.62691741484,36.25
"48",25,9.051316727,0.862295852,76.07446273,"Train",0.448834007632,0.887590396854,0.05006659367,56.0873781868,0.677349904465,0
"49",293,9.707512311,0,81.15180077,"Car",0,0,0,0,0,0
"50",17,10.4136235,0.597423225,77.22112489,"Walking",0.995565251037,0.619693015465,4.22392584314,365.440150855,0.934641915757,0
"51",248,9.838481443,0.002402367,36.65017825,"Still",0.567839024496,0.0489233019447,0.0203423203809,155.281400528,0.976823581758,0
"52",100,10.17756166,0,0,"Walking",0,0,2.79150653247,92.4159721805,0,0
"53",51,9.998087942,0.330283415,80.81441967,"Car",0.930262360291,0.315110978414,0.573316795297,131.612951214,0.866940296823,16.09306
"54",83,9.608750213,0.0104152,89.75916185,"Train",0.844605313687,0.0397700176332,0.0901808806539,43.0930307085,0.366752405615,0
"55",78,9.263055993,0.447801623,74.17861072,"Bus",0.894101502698,0.334574278861,0.958200104328,256.163941781,0.983560663234,0
"56",7,9.81447747,0.001625082,0,"Still",0.0689264442957,0.016417152048,0.0214871738865,354.465345765,0.0487987838557,0
"57",145,9.918020793,0.550988925,79.33051763,"Walking",0.999042231672,0.749501410559,3.61090998103,241.198737426,0.80265183077,1.2
"58",148,10.56679397,0.077759254,70.26967913,"Train",0,0,0.861080778373,117.716463662,0.763804181984,0
"59",61,9.699991071,0.216969294,69.72577522,"Train",0.356096990157,0.396559961227,2.06742162645,332.258524009,0.260536731405,0
"60",83,9.973950776,0.28825899,86.17043458,"Car",0.402652863897,0.443646018751,0.752248651362,207.602112591,0.921007898984,0
"61",97,9.803426598,0.010555262,48.38395677,"Still",0.997690698716,0.0682943369922,0.249910873237,318.8950385,0.389736272424,0.86094576
"62",77,10.39798234,0.674022461,78.19539829,"Walking",0.980540420098,0.748977319132,2.3177849008,323.147984813,0.803643637176,0.395
"63",391,10.0264399,0.014269354,89.76085605,"Walking",0.720653576299,0.034644950722,0.0945308513564,320.090479455,0.820888536369,0
"64",43,10.00734376,0.006786161,89.78256903,"Still",0.964311554686,0.0405263231436,0.0330021830746,200.599895748,0.971980986837,0
"65",92,9.957584852,0.008948092,75.86742498,"Car",0.651560121241,0.0172580918104,0.170340453911,224.606500484,0.964560692374,6.576966
"66",94,9.797164075,0.017723876,81.12131859,"Bus",0.694075982294,0.0457049370299,0.137094224459,283.484875981,0.688702180389,5.7907405
"67",51,9.660704338,0.05107346,86.77948302,"Bus",0.723954552747,0.0480098127293,0.271135027052,242.955499699,0.907016683559,8
"68",42,9.764645035,0,42.79758173,"Still",0,0,0,0,0,0
"69",82,9.594801811,0.009479704,78.95259495,"Train",0.952403130572,0.0328410702595,0.02463775121,138.797706221,0.936516746422,0
"70",132,9.853280551,0.001921944,0,"Still",0.480088364439,0.0496515316731,0.0222059018138,32.3078856001,0.278266178297,1.0904151
"71",361,9.839897474,0.004488155,38.68996902,"Still",0.917890514644,0.0500909503902,0.0119624688018,348.97138536,0.0964551338654,0.0014679322
"72",137,9.967466982,0,0,"Walking",0,0,5.46956573888,125.677178413,0,0
"73",141,9.86899978,0.007325181,73.09507867,"Train",0.908515226602,0.0420863468953,0.0378346459646,157.699317891,0.936076316756,0
"74",60,10.08271538,1.415227361,88.62566664,"Walking",0.715202972632,0.992428010436,4.97211381937,203.88202068,0.99951887999,1.25
"75",9,11.06390823,0.169647932,0,"Car",0.125053854259,0.164668797507,3.62437657218,264.67105808,0.746311432707,0
"76",12,10.00852203,0.182937068,0,"Bus",0.699252729029,0.182759782696,0.423679615549,160.664254474,0.963086747581,2.4814212
"77",280,9.671380858,0.076189945,80.46916475,"Train",0.281533928374,0.0940224239612,0.494591332057,51.7398900754,0.366817451541,0
"78",64,9.608603244,0.092549215,86.77948302,"Bus",0.73613045472,0.0923101766253,0.574741346085,321.109724143,0.677079542153,8
"79",63,9.505812114,0.155204536,86.77948302,"Bus",0.660494994864,0.130414669841,0.608835162615,343.379705996,0.689623355406,8
"80",13,9.889385172,0.151543752,0,"Bus",0.683794247281,0.153338718623,0.318717801823,255.500537284,0.925973961676,8.112392
"81",19,9.745020021,0.034903932,79.90216915,"Train",0.999972461452,0.0326288695839,0.594886164789,201.333276627,0.999871624438,36.25402
"82",82,10.19977097,0,78.87737947,"Bus",0,0,0,0,0,0
"83",102,9.835005507,0.024980772,84.77797584,"Car",0.996363356193,0.0313719052319,0.949075446302,141.553881041,0.928378863803,22.237112
"84",53,9.829065025,0.032474205,89.82387095,"Car",0.517296948561,0.0389829028874,0.854728232868,340.76491041,0.319236148521,30.75
"85",183,9.854345334,0.433389138,0,"Car",0.990949347273,0.45881849096,0.0608137722132,104.465341058,0.503848569251,6.503689
"86",122,9.748928559,0.005746187,68.03834501,"Train",0.279351184495,0.043540615601,0.0813863458992,42.3515406546,0.358513286213,0
"87",72,9.829004827,0.001737578,44.29687696,"Still",0.141578722522,0.016869073504,0.0529801019275,195.300060456,0.99173295277,0
"88",9,9.656013468,0.025231082,89.63887999,"Train",0.776732689367,0.0233041739005,0.187793096066,143.248399791,0.949085592169,0
"89",439,10.10607209,0.017222479,89.75633745,"Train",0.988279842879,0.0375315115096,0.163121115566,323.332841838,0.991803585567,0
"90",19,9.865136307,0.116318796,46.56759207,"Still",0.415674759248,0.224605534403,0.22346053155,271.19632252,0.827669487648,0
"91",24,9.117015661,0.784587615,82.59830715,"Walking",0.823187857712,0.495986183031,3.65355265284,215.948981346,0.813465110644,1.74
"92",102,9.688199915,0.022312511,89.7569024,"Train",0.966435200265,0.0379615254763,0.191355708015,161.085928226,0.986794199829,0
"93",17,9.728209279,0,0,"Train",0,0,0,0,0,0
"94",47,9.71348061,0.018680832,85.44658087,"Car",0.998010843406,0.0389550087477,0.388442149657,146.144588544,0.94439473403,16.09306
"95",43,10.68314936,0.681799374,76.87586397,"Walking",0.96296786159,0.589909235588,4.03000531551,142.369932515,0.732798351675,1.71
"96",98,9.64523099,0.03347508,89.71471238,"Train",0.99870780605,0.0273125444655,0.153973303194,91.2856628069,0.67422383262,0
"97",331,9.929466798,0.023029499,89.89477656,"Still",0.936266913781,0.0477402925826,0.0653800265829,180.985719209,0.998631502482,0
"98",10,9.797099729,0.050822601,82.07607442,"Car",0.687276400864,0.0869050725787,1.09587973573,126.78671521,0.897781160289,10.4702925
"99",14,9.875010587,0.010415696,66.87211016,"Car",0.418527049761,0.0191503876321,0.185945175843,326.733990596,0.471828727054,0
"100",89,9.645295895,0.034610097,81.58507245,"Car",0.436354155904,0.0280155141981,0.616846803434,336.966063618,0.464435400837,8.925008
"101",320,9.569375356,0.024612362,0,"Car",0.892095586206,0.0429910984272,1.61549694857,38.5719895945,0.343154393231,33.75
"102",45,9.800140259,0.004972911,57.83292423,"Train",0.304937682639,0.0424428411004,0.0151820767883,335.889385543,0.210536398486,0
"103",445,9.075212704,0.069502549,6.020599913,"Walking",0.907671375864,0.0786263322772,0.868718940229,292.025891463,0.787569832783,0
"104",52,10.08625356,0,80.00900045,"Car",0,0,0,0,0,0
"105",297,10.75925041,1.362397055,89.75661993,"Walking",0.999612247888,1.67142987673,5.14254359976,207.807775015,0.963984865647,0.5
"106",12,9.505562482,0.09936077,89.74785872,"Bus",0.699641657266,0.12817180804,0.514987699629,260.085225335,0.917641654326,0
"107",120,9.517032531,0.028952,89.77552531,"Train",0.989627192813,0.021416846657,0.48388495969,171.089887271,0.997550421012,0
"108",65,9.762669885,0,70.42799256,"Bus",0,0,0,0,0,3.5
"109",237,9.831355746,0.003665192,0,"Still",0.481326999559,0.0477185618262,0.0307637254506,32.0779970534,0.276380645367,1.0904151
"110",26,9.749690659,0.051441693,80.82735025,"Still",0.722241859677,0.0523602076293,0.0655125141236,65.8696412992,0.547367570093,0
"111",86,9.638291623,0.007226562,51.82129214,"Still",0.725101992057,0.0343432229067,0.0240463955564,138.811605617,0.936190352059,0
"112",119,9.603443722,0.007892481,89.04983566,"Bus",0.95600726687,0.0479660933808,0.0299554681167,187.3459717,0.926572270288,0
"113",75,9.637237124,0.007338386,56.63739549,"Still",0.724730513569,0.0361056847367,0.0199780500334,138.65287539,0.935779547203,0
"114",96,9.702603161,0,81.37123051,"Car",0,0,0,0,0,6.8699975
"115",363,9.814991454,0.001826742,0,"Still",0.127312284125,0.0162426172262,0.0204439389176,352.747405173,0.0637309713952,0
"116",7,9.917612194,0,53.44195716,"Walking",0,0,0.394990085931,233.666691701,0,0
"117",89,9.635107403,0.006881386,89.15097721,"Train",0.84360069968,0.036019797492,0.115954375149,44.2120183911,0.375896251803,0
"118",10,9.850047384,0.002443349,0,"Still",0.275477486099,0.0155421940993,0.0634096187011,222.237009369,0.931852233863,0
"119",370,9.871740103,0.018748567,78.05528288,"Still",0.531132277605,0.060706201888,0.115549556468,95.173339947,0.724823794609,0
"120",59,9.944790408,0.010825153,88.94285041,"Still",0.971593649903,0.0365452207152,0.057548871464,180.593948353,0.999028940492,0
"121",120,9.77912285,0.018381875,0,"Car",0.825911419439,0.0376243586199,0.477890218758,39.1137040548,0.349048787706,32.5
"122",20,9.061145689,0.045041286,72.5595998,"Bus",0.997596796804,0.0386439364457,0.958079040355,317.055758448,0.993875876436,7.8000064
"123",9,9.687629365,0.025781303,83.9268404,"Bus",0.852692506121,0.0492161129479,0.0473306451545,372.547230222,0.981057266504,0
"124",81,10.39320931,0.213294796,89.75916185,"Bus",0.871084827179,0.195254046458,0.832531849863,340.882838723,0.641948370123,6.75
"125",12,9.758661164,0.056160162,89.79776399,"Car",0.87584636876,0.0618353164917,0.962550871666,335.834539118,0.324088390952,0
"126",28,9.787216418,0.014806513,0,"Bus",0.947868323733,0.0215867160697,0.155396068101,232.709019689,0.927649277095,0
"127",118,10.56998355,0.07647296,69.8019801,"Train",0,0,0.74991026192,108.32307367,0.395021442646,0
"128",104,9.824716273,0.001782507,43.16724984,"Still",0.180830769241,0.0170709531827,0.0225024883043,195.06460936,0.990581178558,0
"129",66,10.05132834,0.035071127,82.2382112,"Car",0.5452937472,0.0473760424444,0.48818164452,96.7374474781,0.744422990439,15.684958
"130",118,10.73141151,1.156111455,89.77721632,"Walking",0.984550393915,1.32935504938,4.06512010898,320.525348397,0.965679072531,0
"131",456,10.00067892,0.005584803,85.65334841,"Still",0.960571177655,0.035359514647,0.0292015924631,200.697301367,0.970125627135,0
"132",10,9.975338183,0,69.99099252,"Car",0,0,0,0,0,0
"133",20,9.577942215,0,55.4023059,"Still",0,0,0,0,0,0
"134",4,9.976832191,0.142567893,0,"Bus",0.656767117676,0.144451842985,0.453925518944,249.08394056,0.938922455392,8.112392
"135",354,10.1122516,0.010616884,82.51417852,"Still",0.973760473754,0.0362756000719,0.026360965364,197.968534507,0.996207594244,0
"136",44,9.829293818,0.009782299,0,"Train",0.188116454201,0.0189646501109,0.119928686597,315.66475287,0.351779216428,12.284712
"137",355,9.811709965,0.015810959,0,"Still",0.829395611971,0.0510921635406,0.03800158052,342.63438317,0.419383912899,1.0904151
"138",74,11.58855684,1.472278848,89.71726659,"Walking",0.807651615201,1.23954219781,5.21206394532,203.793231282,0.962628790359,1.5
"139",6,12.23618015,2.496570516,0,"Walking",0.869568348488,2.49454780546,8.8915140349,140.79607378,0.815862425408,0
"140",58,9.651695365,0.013765953,89.6851424,"Train",0.241454064058,0.0385448781239,0.33973134459,138.73866924,0.930163994019,0
"141",300,10.11089944,0.037152062,89.76113839,"Train",0.992089596619,0.0445638050081,0.161589957459,328.626751634,0.990522495592,0
"142",182,9.456808269,0.129309749,88.85963527,"Car",0.746784860478,0.14399287009,0.388176594806,262.051451079,0.926659874199,0.5
"143",52,10.46175065,0.161379876,89.74587916,"Bus",0.898856557203,0.179042843645,1.11761228699,267.535771927,0.73097631517,0
"144",15,9.687456452,0.128485831,89.77580717,"Bus",0.721021226272,0.149677409749,0.842800426046,313.31207338,0.942754633171,0
"145",39,9.474137665,0.299319438,89.73880561,"Bus",0.940803921376,0.298464173756,0.921112091076,268.483238849,0.718127228102,0
"146",243,9.814459546,0.001844844,0,"Still",0.0610231414208,0.016321312685,0.0225328069983,353.249571786,0.0593852675245,0
"147",263,9.814997828,0.023566884,89.75746732,"Car",0.859614605635,0.029525772984,0.529263400144,347.020747582,0.31126144822,33.75
"148",56,9.652507015,0,66.76912987,"Train",0,0,0,0,0,50.31215
"149",12,9.450421977,0.007000597,49.93859296,"Still",0.813842766417,0.00650734289923,0.0239194489377,83.8857776808,0.658596479972,0
"150",78,9.766255341,0.006108652,71.48383756,"Bus",0.662089245778,0.0450054729699,0.103715142647,294.728594475,0.679906299867,0
"151",337,10.83065659,1.687199622,89.80781494,"Walking",0.844226694691,1.61044487737,4.65750272716,309.82593619,0.74937581218,0
"152",213,9.813066469,0.001578723,0,"Still",0.0479461801532,0.0161659325237,0.0207554990379,354.435053516,0.0491434027764,0
"153",52,10.37955802,1.350840689,89.77890701,"Walking",0.821776922837,1.73684144964,5.76653225791,332.779955326,0.77179696194,1
"154",108,9.815699682,0.014762225,84.22775106,"Still",0.303111790799,0.0519199522947,0.0561196935131,110.418883571,0.800421291693,0.10462271
"155",127,10.14622234,0.890587898,0,"Still",0.632997495115,1.22683655631,1.33195664849,135.227097673,0.225722866055,1.0904151
"156",5,9.815767992,0.00529135,0,"Train",0.128414679045,0.0167323001379,0.0504516738531,314.214401471,0.39890788699,5.870537
"157",125,9.799856876,0,81.31383456,"Car",0,0,0,0,0,0
"158",279,10.40390796,1.69884122,58.58700178,"Still",0.777586392984,1.20350203666,1.13074991306,175.032690143,0.984091387235,0.19667171
"159",145,9.878176955,1.493735529,89.80282308,"Walking",0.805946642232,1.04525128025,3.24529873136,131.735501075,0.845782880414,1
"160",206,10.25563532,0.022888986,0,"Car",0.988606411168,0.0431567243614,1.47507517272,39.0075575793,0.349536243304,32
"161",405,9.923642984,0.027185528,89.72180556,"Car",0.841105179803,0.0512818193596,0.647483527613,37.2088734825,0.337898698564,31
"162",24,9.792133135,0.032574784,56.98838828,"Still",0.429825642049,0.0543388822108,0.0479985416245,274.677297202,0.760465786946,0
"163",53,9.854057019,0,44.0715287,"Still",0,0,0,0,0,0
"164",71,10.18279227,0.031258004,89.75916185,"Train",0.998933477713,0.0532310761978,0.23571364656,202.559661896,0.993115179671,0
"165",184,9.812203271,0.001655687,0,"Still",0.0341180559542,0.0160664502241,0.0210958532927,354.360818792,0.0497933579125,0
"166",362,9.817250995,0.001567839,0,"Still",0.12685286334,0.0159753644493,0.0210979875509,352.790910864,0.0633760657388,0
"167",18,9.330395536,0.185667125,89.76170303,"Bus",0.999755214695,0.258687774777,1.46956751661,314.161914837,0.505435194753,0
"168",116,9.884823111,0.00571986,86.29810946,"Car",0.72010126281,0.0365565025375,0.0626287310171,42.2393472078,0.377404189496,8
"169",38,9.771922974,0.079892279,64.14191081,"Still",0.703522781862,0.126223146086,0.320054081171,205.805161402,0.996946874013,0.90623474
"170",8,9.20600726,0.019357328,89.77622968,"Train",0.841078835255,0.0355155490952,0.669181731096,171.665535366,0.997449765044,0
"171",66,12.44194552,1.134000801,89.75972662,"Walking",0.959142051774,1.83073685639,5.23133353104,280.762722267,0.942199330193,1.5
"172",266,9.835389161,0.033747195,50.10299957,"Still",0.835962803794,0.223312815028,0.0701043507922,52.3699265316,0.450845226562,0.19667171
"173",6,10.33578403,1.734293655,73.70228938,"Walking",0.991408999617,1.33156584208,8.8239176427,299.861058609,0.98565826864,1.25
"174",139,10.03786994,0.030449659,89.77945952,"Train",0.953792815756,0.0427651662014,0.37639663703,327.527478736,0.973992218296,0
"175",3,10.00082738,0.090745876,85.54484746,"Car",0.933683417111,0.15333681326,0.818321874326,225.562094491,0.921293087223,5.2224865
"176",22,9.969948444,0.015823956,89.79776399,"Car",0.461141358007,0.031697913063,0.231479912517,341.051791286,0.324592527674,21.75
"177",366,8.889845186,0.733851986,16.9019608,"Walking",0.977948660304,0.480115044505,3.60591076604,290.898873764,0.834938282222,0
"178",38,9.25781052,0.118026786,89.75435982,"Car",0.793247690985,0.13700848064,0.907943079226,234.730972541,0.91276215998,17.75
"179",25,10.86031215,0.093697346,84.99374856,"Car",0.594278069064,0.0566808877192,2.22513393577,137.102363222,0.929869317646,11.536548
"180",3,9.945583017,0.031905821,0,"Car",0.985475188522,0.042201545434,1.17241356988,142.230012504,0.930765534316,0.3544857
"181",77,9.580430686,0.007461831,79.31531928,"Train",0.951879918812,0.0322912552842,0.0351204336486,138.800183379,0.936532914891,0
"182",21,9.852839071,0.001587901,0,"Still",0.384999909801,0.0150073896102,0.0488187806273,140.343598841,0.940702400488,0
"183",298,11.66378843,1.553621851,89.75125121,"Walking",0.802300942417,1.15275104623,4.51730579992,246.104790896,0.771856246334,0.75
"184",177,10.1396628,0.316481337,86.26679688,"Car",0.499694657317,0.309468134797,0.365992984903,113.011204871,0.984092143985,15.631866
"185",74,9.898277253,0.117050584,83.76565475,"Car",0.279566474444,0.0996167281804,0.317837489222,117.227093057,0.8946693247,9.395619
"186",139,9.873189901,0.104701743,85.24474899,"Bus",0.746691951945,0.176332272453,0.614802408152,327.951976233,0.734746141666,8.5767975
"187",37,9.912260084,0.424681444,89.75548995,"Bus",0.931916145582,0.168371618117,0.922849946046,313.895716797,0.977500744736,0
"188",167,10.85852747,1.199992957,89.71244133,"Walking",0.989171062734,1.35589168484,5.94443702015,184.154255061,0.99889466207,0
"189",10,10.30442916,2.123346494,85.91732275,"Bus",0.590339273197,0.404219214166,1.73706298879,178.027177845,0.998907416486,2.6472714
"190",204,13.00381394,1.422541434,89.68998284,"Walking",0.901883252313,0.884232130675,4.91166272982,208.687426992,0.962153509598,1.5
"191",73,9.633293225,0.034234267,89.76311448,"Bus",0.796135159759,0.0691270955285,0.0816584509588,106.966801412,0.717308001539,0
"192",16,11.06101124,1.936118444,89.76960417,"Walking",0.988290348872,1.90367676106,7.85971295971,230.244591745,0.804777446131,0
"193",55,9.695271039,0.002484092,77.57932726,"Still",0.673116271626,0.0502287565971,0.0333337666252,115.342815018,0.821158775853,0
"194",88,9.804556102,0.061573278,82.56798537,"Bus",0.652832066493,0.0750411826648,0.880492240521,289.583960792,0.667553314842,5.7907405
"195",11,9.879173491,0.025123326,89.78285066,"Bus",0.998408121196,0.0516075239568,0.323327570362,316.224366085,0.996043141941,0
"196",30,10.02661534,0.022238762,89.29306915,"Train",0.340618342818,0.0267073818105,0.998306037052,25.4873100214,0.222713238367,34.20637
"197",22,9.64747279,0.007948915,88.10965926,"Train",0.870607223747,0.0341022534895,0.108476229792,145.447959044,0.955606497428,0
"198",81,10.75558343,0.637404974,80.91740785,"Walking",0.940406924581,0.477733079819,4.37966172393,295.877525473,0.738227844402,1.7
"199",6,9.692121196,0.052182742,0,"Train",0.170912796299,0.0201503540056,0.0983297039538,41.7845084559,0.38633389072,0
"200",225,10.2164161,0.011893885,74.237831,"Still",0.990721472874,0.0389358623502,0.0531862118567,218.065185944,0.998710416998,0
"201",53,11.84459,2.500959246,0,"Walking",0,0,12.4335402177,321.254984285,0.901231545007,0
"202",328,9.819993847,0.001731036,0,"Still",0.108292334596,0.016093160028,0.0228769465118,353.218019383,0.0596600113634,0
"203",65,9.770678204,0.051086675,85.91178178,"Car",0.98392350586,0.0426189644318,0.0698984496661,357.992457381,0.168157028601,0
"204",71,9.855868425,0.028616642,0,"Car",0.674354114486,0.0352727940096,0.901805725298,38.5644932253,0.351941759063,30.25
"205",62,9.679611114,0.007329677,89.66232756,"Train",0.722222820503,0.0440323976566,0.163391157687,43.0515209595,0.36797663202,0
"206",5,11.21537765,3.128755072,73.82984243,"Walking",0.831822549963,1.31096133605,3.10545809986,359.421061225,0,1.207395
"207",106,9.240730607,0.114339836,89.77186032,"Bus",0.650909044703,0.148222070216,0.667335158154,154.307913582,0.96057192475,6.75
"208",110,10.32951195,1.175766922,89.75948598,"Walking",0.972237191299,0.676953628059,3.90872297729,359.078244428,0.984342338822,0
"209",416,9.474264398,0.03803218,89.79157666,"Car",0.920652721068,0.0346067177345,0.98178575852,345.436398184,0.32527861247,8
"210",218,9.606513354,0.006614322,89.72790093,"Train",0.775347710952,0.0368275120186,0.0749521810599,184.119030589,0.99938802677,0
"211",424,10.19964305,0,64.3707101,"Car",0,0,0,0,0,0
"212",208,10.14011756,1.219943109,89.68998284,"Walking",0.90396921375,1.43457801134,4.32650493592,212.276836015,0.958721325094,0.75
"213",142,10.57107157,0.079109487,69.62885257,"Train",0,0,0.761823551966,114.625683901,0.714968173663,0
"214",29,9.701261731,0.030069477,75.33569031,"Car",0.738203577556,0.0441576183596,0.188880497013,74.0604047086,0.608824422124,6.511245
"215",195,10.59733272,0.473602611,6.020599913,"Walking",0.852803639709,0.586040371509,2.12404753678,304.25426126,0.771890417785,1.19105
"216",129,9.827434623,0.001415511,52.88877179,"Still",0.211011864057,0.0173686153136,0.0205391204183,195.398457879,0.991479344366,0
"217",41,10.00932198,0.007046906,88.41956711,"Still",0.964384277413,0.0395323305971,0.0214339205234,200.593386241,0.972051565747,0
"218",220,9.914866612,0.052806498,88.04909724,"Train",0.954522461847,0.0601268327902,0.436060592456,201.764551887,0.993868767687,0
"219",82,10.75926475,1.359332414,89.71073766,"Walking",0.729613384635,1.2894184347,5.42076133871,144.703798995,0.966473974676,2.25
"220",247,10.73877828,0.492967323,19.08485019,"Walking",0.987370548731,0.450584469077,1.01123277684,310.123149684,0.739974989355,1.19105
"221",39,11.5884514,2.041082228,89.76847587,"Walking",0.994715575649,2.44296475069,7.70003405388,187.185475582,0.975856671958,1.63004195
